timestamp,user_id,session_id,event_type,client_info_ip,client_info_user_agent,client_info_device,client_info_browser,client_info_os,client_info_viewport,client_info_language,page,referrer,report_type,date_range,export_format,generation_time_ms,performance_page_load_time_ms,performance_first_input_delay_ms,performance_first_contentful_paint_ms,interaction_depth_scroll_percentage,interaction_depth_time_on_page_seconds,interaction_depth_clicks,login_method,success,referral_id,referral_type,organization,search_query,search_results_count,search_filters_distance,search_filters_service_types
2025-03-31T22:43:32.681484,user_ce271cd8,sess-96396ef9,update_profile,82.98.149.24,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_3) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/47.0.887.0 Safari/533.0",desktop,firefox,macos,1366x768,en-GB,/admin,https://communityresources.org,,,,,4540,431,1709,60,1010,3,,,,,,,,,
2025-03-31T22:44:40.359628,user_dd40a806,sess-03fe3b38,create_profile,101.187.165.103,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ht-HT) AppleWebKit/532.48.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.48.6",tablet,edge,windows,1920x1080,en-US,/settings,,,,,,2754,183,910,92,210,19,,,,,,,,,
2025-03-31T22:44:56.506447,user_4d381417,sess-077ff43f,login,135.137.37.221,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/4070-08-28 03:53:02.693619 Firefox/3.6.16,tablet,safari,macos,375x812,en-US,/dashboard,https://autorka.io,,,,,2351,122,1644,17,477,15,password,True,,,,,,,
2025-03-31T22:45:01.426317,user_b68f7dab,sess-3ee23eae,update_profile,137.67.228.243,Opera/8.10.(Windows NT 6.0; ms-MY) Presto/2.9.178 Version/12.00,desktop,safari,android,1440x900,en-GB,/referrals,https://healthcare.gov,,,,,3453,481,1432,96,1142,3,,,,,,,,,
2025-03-31T22:45:55.010973,user_9f4a3e99,sess-92b993e7,search,55.156.15.54,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9; rv:1.9.4.20) Gecko/8526-11-28 15:43:31.448853 Firefox/5.0,tablet,edge,android,375x812,es-ES,/referrals,https://communityresources.org,,,,,4307,86,797,70,879,12,,,,,,elder care,37.0,50mi,"['food', 'transportation', 'housing']"
2025-03-31T22:48:21.227779,user_630ddd9d,sess-f7df63cd,search,7.104.162.247,Opera/8.16.(X11; Linux x86_64; ff-SN) Presto/2.9.178 Version/10.00,desktop,firefox,ios,1366x768,en-US,/dashboard,https://healthcare.gov,,,,,4608,257,1538,26,589,18,,,,,,transportation help,32.0,10mi,"['financial', 'transportation', 'food']"
2025-03-31T22:48:49.648505,user_a60568ce,sess-78a93fe7,export_data,94.14.198.188,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.1),desktop,edge,ios,375x812,en-GB,/profile,https://healthcare.gov,,,,,3645,426,548,49,1062,18,,,,,,,,,
2025-03-31T22:48:54.864104,user_917bc8fd,sess-4ccaa0b3,update_profile,145.43.241.222,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6289-10-28 04:15:03.202576 Firefox/6.0,desktop,safari,ios,1440x900,es-ES,/settings,,,,,,2145,277,1671,24,609,6,,,,,,,,,
2025-03-31T22:49:38.353150,user_648d79ff,sess-f7a2b291,decline_referral,11.149.129.134,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/6312-03-25 18:12:48.404358 Firefox/3.8,mobile,safari,macos,1366x768,en-GB,/search,,,,,,1995,49,293,99,243,18,,,ref-20533a16,housing,Metro Food Bank,,,,
2025-03-31T22:50:59.949723,user_c35ac976,sess-0bbb173b,create_referral,138.242.84.33,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/49.0.831.0 Safari/533.1",desktop,edge,android,1366x768,en-GB,/settings,https://google.com,,,,,3430,230,1603,56,176,10,,,ref-99a7b637,employment,Family Crisis Center,,,,
2025-03-31T22:51:53.958263,user_19d6730d,sess-3e5cb2f8,create_profile,107.198.46.20,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; sw-TZ) AppleWebKit/534.31.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.31.4",tablet,chrome,macos,1920x1080,es-ES,/profile,https://google.com,,,,,3152,221,523,30,146,18,,,,,,,,,
2025-03-31T22:53:17.080587,user_0fdb3588,sess-0cc8305a,create_profile,169.28.239.162,"Mozilla/5.0 (iPhone; CPU iPhone OS 2_2_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/15.6l6738.0 Mobile/57M431 Safari/535.1",desktop,firefox,linux,1366x768,en-GB,/referrals,https://communityresources.org,,,,,4163,386,232,15,613,12,,,,,,,,,
2025-03-31T22:54:06.405522,user_25968a1d,sess-a3eb91c6,decline_referral,141.163.244.161,Mozilla/5.0 (Windows NT 11.0; li-NL; rv:1.9.1.20) Gecko/4163-01-27 14:18:40.692291 Firefox/3.8,mobile,firefox,android,375x812,en-GB,/admin,https://healthcare.gov,,,,,2160,371,64,76,192,4,,,ref-38d568d1,housing,Family Crisis Center,,,,
2025-03-31T22:55:17.079645,user_7c27a038,sess-f75bac49,send_message,147.111.52.114,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/18.0.886.0 Mobile/75T278 Safari/536.0",tablet,safari,linux,1440x900,es-ES,/dashboard,,,,,,151,357,105,65,218,13,,,,,,,,,
2025-03-31T22:56:35.531022,user_b67fc48a,sess-95c48bf5,decline_referral,142.13.117.230,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),mobile,edge,ios,1920x1080,en-US,/dashboard,https://autorka.io,,,,,4424,170,232,38,1154,2,,,ref-b1a450b1,housing,Metro Food Bank,,,,
2025-03-31T22:57:20.756004,user_840d96d9,sess-63b78715,logout,63.43.30.254,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.0),mobile,edge,windows,1366x768,es-ES,/notifications,https://healthcare.gov,,,,,729,483,1608,38,1078,5,,,,,,,,,
2025-03-31T22:57:39.660217,user_829415f5,sess-bc8b6953,create_referral,202.95.21.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/56.0.806.0 Mobile/17Y326 Safari/536.0",mobile,chrome,ios,1920x1080,en-GB,/notifications,https://autorka.io,,,,,2024,253,812,46,907,11,,,ref-d8ca3a5a,employment,County Health Services,,,,
2025-03-31T22:57:44.075288,user_dd8d7a10,sess-51943195,generate_report,212.235.246.24,Mozilla/5.0 (Windows NT 11.0; li-NL; rv:1.9.1.20) Gecko/4163-01-27 14:18:40.692291 Firefox/3.8,mobile,edge,macos,1366x768,fr-FR,/referrals,https://autorka.io,demographics,last_quarter,excel,2879.0,3525,272,677,77,171,1,,,,,,,,,
2025-03-31T22:57:52.792432,user_a019d547,sess-cdd3f8db,update_profile,198.127.68.28,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_4 rv:6.0; bs-BA) AppleWebKit/532.49.1 (KHTML, like Gecko) Version/5.1 Safari/532.49.1",mobile,chrome,android,1920x1080,en-GB,/help,https://healthcare.gov,,,,,256,165,922,62,749,0,,,,,,,,,
2025-03-31T22:58:44.986564,user_809d8c16,sess-be2b5326,login,141.148.73.17,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2049-09-26 06:51:38.137253 Firefox/3.6.17,mobile,firefox,ios,1440x900,es-ES,/notifications,https://healthcare.gov,,,,,3779,80,1237,58,427,16,sso,True,,,,,,,
2025-03-31T23:00:40.611061,user_be1a7d2c,sess-126b159c,search,198.154.142.148,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.0),tablet,edge,android,375x812,fr-FR,/referrals,https://communityresources.org,,,,,2492,301,1471,77,161,15,,,,,,childcare resources,33.0,10mi,"['transportation', 'financial', 'food']"
2025-03-31T23:04:19.199028,user_1ee7ce38,sess-63d3c95d,generate_report,139.108.44.217,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/62.0.806.0 Safari/533.1",tablet,chrome,android,1366x768,fr-FR,/profile,,outcomes,custom,pdf,12352.0,4792,412,101,80,145,0,,,,,,,,,
2025-03-31T23:04:56.368407,user_50f36f61,sess-1d1a5df8,login,154.54.63.137,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_3) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/55.0.825.0 Safari/534.0",tablet,chrome,linux,1366x768,es-ES,/dashboard,https://google.com,,,,,4818,373,1710,23,937,8,2fa,True,,,,,,,
2025-03-31T23:05:26.281631,user_fc561ce7,sess-68829ed1,accept_referral,210.123.1.241,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.1),desktop,firefox,android,1366x768,en-GB,/help,https://communityresources.org,,,,,3901,135,1059,84,341,1,,,ref-fc329846,legal,Community Housing Alliance,,,,
2025-03-31T23:06:57.602323,user_0975aa21,sess-40ba23b3,export_data,25.255.127.133,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/25.0.859.0 Mobile/77H863 Safari/535.0",tablet,chrome,windows,1366x768,en-US,/reports,https://google.com,,,,,3740,368,544,13,783,0,,,,,,,,,
2025-03-31T23:09:04.769845,user_3af25e6c,sess-03362924,logout,93.230.103.8,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; sw-TZ) AppleWebKit/534.31.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.31.4",tablet,edge,windows,375x812,en-GB,/reports,https://healthcare.gov,,,,,742,161,916,64,219,6,,,,,,,,,
2025-03-31T23:09:12.260020,user_b93df59a,sess-535a08a0,generate_report,95.122.2.184,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; oc-FR) AppleWebKit/535.50.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6535.50.1",tablet,safari,android,375x812,en-US,/notifications,https://communityresources.org,utilization,last_month,csv,14481.0,184,304,1532,38,1069,18,,,,,,,,,
2025-03-31T23:15:22.015612,user_4cf3fed2,sess-acf8e0db,create_profile,206.56.118.227,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.48.2 (KHTML, like Gecko) Version/4.0.5 Safari/531.48.2",mobile,chrome,linux,375x812,en-GB,/settings,https://communityresources.org,,,,,780,196,1786,36,959,17,,,,,,,,,
2025-03-31T23:16:22.077814,user_003731f0,sess-52970c73,search,55.210.179.249,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/17.2h4720.0 Mobile/62E315 Safari/535.1",tablet,safari,windows,1920x1080,en-US,/search,https://communityresources.org,,,,,3411,82,1904,23,247,19,,,,,,transportation help,46.0,25mi,['transportation']
2025-03-31T23:17:24.321849,user_e56c2e1b,sess-cd3d73bc,update_profile,114.94.202.138,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9; rv:1.9.4.20) Gecko/8526-11-28 15:43:31.448853 Firefox/5.0,mobile,safari,ios,1920x1080,en-US,/referrals,https://healthcare.gov,,,,,4637,334,1973,49,465,6,,,,,,,,,
2025-03-31T23:17:57.838543,user_3a375110,sess-5bbfa7fb,accept_referral,47.39.118.184,Opera/8.67.(Windows NT 5.2; ks-IN) Presto/2.9.160 Version/12.00,tablet,edge,android,1440x900,en-GB,/dashboard,https://google.com,,,,,353,342,1843,40,557,14,,,ref-a6bbeddb,legal,County Health Services,,,,
2025-03-31T23:18:10.896549,user_8ba987a0,sess-e86b014c,update_profile,45.71.127.80,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/49.0.831.0 Safari/533.1",tablet,edge,ios,1366x768,en-US,/reports,https://communityresources.org,,,,,442,342,372,21,1192,14,,,,,,,,,
2025-03-31T23:18:20.552539,user_6e21a327,sess-31ab1bd6,update_profile,74.160.163.73,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/18.0.886.0 Mobile/75T278 Safari/536.0",tablet,safari,android,1920x1080,es-ES,/referrals,https://autorka.io,,,,,119,49,1512,87,436,12,,,,,,,,,
2025-03-31T23:19:46.164214,user_ae57d487,sess-15b1d551,decline_referral,91.188.230.143,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.1),mobile,safari,android,1920x1080,fr-FR,/settings,https://healthcare.gov,,,,,1936,359,1579,22,49,12,,,ref-6880fce4,legal,County Health Services,,,,
2025-03-31T23:24:03.937152,user_a0e58c42,sess-8c29b76c,generate_report,138.236.37.108,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2049-09-26 06:51:38.137253 Firefox/3.6.17,tablet,edge,linux,1440x900,en-US,/dashboard,https://healthcare.gov,network,last_quarter,pdf,2259.0,763,481,683,17,30,17,,,,,,,,,
2025-03-31T23:26:56.621016,user_6e29eeb4,sess-1da552e0,export_data,177.125.254.8,Opera/8.10.(Windows NT 6.0; ms-MY) Presto/2.9.178 Version/12.00,desktop,safari,android,1440x900,en-GB,/profile,,,,,,524,268,523,63,350,7,,,,,,,,,
2025-03-31T23:27:06.102780,user_7e88917d,sess-736f3f49,export_data,38.85.30.68,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/18.0.886.0 Mobile/75T278 Safari/536.0",mobile,safari,linux,1920x1080,en-US,/settings,https://google.com,,,,,4854,314,1397,73,485,9,,,,,,,,,
2025-03-31T23:30:54.600472,user_45177da7,sess-be5c4c1b,export_data,97.244.125.240,"Mozilla/5.0 (iPad; CPU iPad OS 17_4 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/21.0.886.0 Mobile/03N244 Safari/534.1",tablet,chrome,macos,1920x1080,en-US,/reports,,,,,,1931,282,1154,35,1077,13,,,,,,,,,
2025-03-31T23:32:12.376630,user_2e44f46e,sess-7661e34a,accept_referral,52.45.13.245,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_9; rv:1.9.6.20) Gecko/9744-11-05 18:46:30.848511 Firefox/3.8,desktop,firefox,windows,1366x768,en-GB,/search,https://google.com,,,,,1642,341,1218,24,311,15,,,ref-15ae6b23,employment,Family Crisis Center,,,,
2025-03-31T23:32:25.673368,user_8cfcb391,sess-f08bde0b,send_message,209.170.14.139,Mozilla/5.0 (Windows NT 11.0; ka-GE; rv:1.9.0.20) Gecko/3724-01-12 09:45:42.744553 Firefox/6.0,tablet,firefox,ios,1440x900,en-GB,/profile,https://communityresources.org,,,,,4951,309,555,88,642,8,,,,,,,,,
2025-03-31T23:32:31.654649,user_58e2e02d,sess-1b641947,create_profile,11.71.164.156,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/15.0.809.0 Mobile/82G344 Safari/531.0",desktop,chrome,android,1920x1080,fr-FR,/search,,,,,,4888,301,430,62,440,3,,,,,,,,,
2025-03-31T23:34:53.314269,user_3006b4cf,sess-5d269085,login,140.164.250.184,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.1),tablet,safari,ios,1366x768,en-GB,/dashboard,https://google.com,,,,,2081,290,161,94,1135,19,sso,True,,,,,,,
2025-03-31T23:35:58.713142,user_9527e25a,sess-faf47b90,update_profile,153.131.228.254,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/18.8a6584.0 Mobile/48J023 Safari/534.1",desktop,firefox,windows,1920x1080,fr-FR,/reports,https://communityresources.org,,,,,1698,442,529,28,280,6,,,,,,,,,
2025-03-31T23:37:47.575072,user_99535614,sess-b4ba0a38,create_referral,150.138.44.146,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9; rv:1.9.4.20) Gecko/8526-11-28 15:43:31.448853 Firefox/5.0,desktop,chrome,ios,375x812,fr-FR,/help,,,,,,1692,426,1014,94,665,3,,,ref-c511a2e5,medical,County Health Services,,,,
2025-03-31T23:38:09.030402,user_86242809,sess-525bdb71,create_referral,119.66.230.83,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0),mobile,safari,windows,1440x900,fr-FR,/reports,https://autorka.io,,,,,3219,133,1931,63,890,17,,,ref-d03cda2c,food,County Health Services,,,,
2025-03-31T23:38:09.961092,user_9a8c2db3,sess-d48844ff,generate_report,188.111.33.16,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; hi-IN) AppleWebKit/531.40.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.40.2",mobile,chrome,windows,1920x1080,en-US,/dashboard,,referrals,ytd,pdf,2129.0,4567,163,137,71,859,8,,,,,,,,,
2025-03-31T23:38:27.697051,user_ff45f705,sess-e0ad146a,generate_report,115.26.206.124,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.5.6 (KHTML, like Gecko) Version/5.0.5 Safari/534.5.6",tablet,edge,linux,1440x900,es-ES,/admin,,utilization,custom,excel,5134.0,584,182,1742,42,569,3,,,,,,,,,
2025-03-31T23:39:00.073319,user_28014838,sess-cff4fdef,accept_referral,22.172.171.108,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.48.2 (KHTML, like Gecko) Version/4.0.5 Safari/531.48.2",mobile,firefox,macos,375x812,en-US,/notifications,https://healthcare.gov,,,,,4965,92,1187,77,420,14,,,ref-fc2e4360,legal,Community Housing Alliance,,,,
2025-03-31T23:40:31.085205,user_69047d78,sess-ba548205,generate_report,6.137.187.234,Opera/8.16.(X11; Linux x86_64; ff-SN) Presto/2.9.178 Version/10.00,tablet,edge,ios,375x812,fr-FR,/profile,https://google.com,demographics,last_month,excel,3228.0,957,246,1318,34,547,13,,,,,,,,,
2025-03-31T23:41:17.642484,user_5c9302a2,sess-b0b1c323,export_data,5.125.244.255,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/21.0.828.0 Safari/531.1",tablet,chrome,linux,1440x900,fr-FR,/profile,https://google.com,,,,,1284,289,112,67,475,4,,,,,,,,,
2025-03-31T23:41:38.410741,user_f5ce4960,sess-434e0b81,search,144.218.243.112,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_9 rv:3.0; byn-ER) AppleWebKit/533.50.5 (KHTML, like Gecko) Version/5.0 Safari/533.50.5",desktop,firefox,windows,1440x900,fr-FR,/referrals,https://autorka.io,,,,,3957,377,1256,47,1054,19,,,,,,housing near me,32.0,25mi,"['medical', 'housing']"
2025-03-31T23:41:44.457784,user_510e43bc,sess-c77e15a9,logout,59.87.45.188,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2049-09-26 06:51:38.137253 Firefox/3.6.17,desktop,chrome,android,1366x768,es-ES,/profile,https://autorka.io,,,,,2081,116,479,11,923,14,,,,,,,,,
2025-03-31T23:42:07.414380,user_87638139,sess-b632e8fb,decline_referral,57.43.190.23,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; apn-IN) AppleWebKit/533.33.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.33.3",mobile,safari,ios,375x812,en-US,/search,https://healthcare.gov,,,,,4484,362,835,42,539,10,,,ref-ecedd55a,medical,Community Housing Alliance,,,,
2025-03-31T23:44:02.574168,user_486d7ac3,sess-61c8b529,login,194.228.175.195,Mozilla/5.0 (Windows NT 10.0; fur-IT; rv:1.9.0.20) Gecko/5490-03-26 08:49:29.685257 Firefox/3.6.7,tablet,edge,ios,375x812,en-GB,/dashboard,https://google.com,,,,,921,129,1832,15,187,5,sso,True,,,,,,,
2025-03-31T23:44:26.988013,user_94e2fd3c,sess-826907e1,login,143.250.122.73,Opera/9.85.(X11; Linux x86_64; ss-ZA) Presto/2.9.181 Version/12.00,mobile,edge,ios,375x812,fr-FR,/profile,https://healthcare.gov,,,,,1504,87,715,40,106,9,2fa,True,,,,,,,
2025-03-31T23:46:13.311459,user_962a0d6e,sess-7e297027,decline_referral,159.89.199.15,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/50.0.874.0 Safari/534.0",tablet,firefox,windows,1366x768,en-US,/referrals,https://autorka.io,,,,,3796,305,101,23,959,7,,,ref-9ea61dde,employment,Veterans Support Network,,,,
2025-03-31T23:47:02.167725,user_f751f54b,sess-e2be3168,send_message,2.43.173.76,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.1),desktop,safari,windows,375x812,es-ES,/admin,https://healthcare.gov,,,,,4442,129,267,85,421,11,,,,,,,,,
2025-03-31T23:49:09.303723,user_b4e9ef12,sess-19b8135d,generate_report,177.177.94.78,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_5; rv:1.9.6.20) Gecko/7956-02-01 05:50:50.208344 Firefox/3.6.7,mobile,firefox,macos,1366x768,es-ES,/referrals,,demographics,last_quarter,pdf,11910.0,658,134,1536,51,904,13,,,,,,,,,
2025-03-31T23:49:19.995357,user_a41eab6a,sess-dd12b0d9,view_referral,110.86.49.47,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/30.0.886.0 Safari/535.0",mobile,safari,windows,375x812,en-US,/profile,https://communityresources.org,,,,,3948,362,936,95,1005,2,,,ref-d0da109e,housing,Metro Food Bank,,,,
2025-03-31T23:50:28.998852,user_0245c525,sess-d49eff92,create_profile,118.178.43.66,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ce-RU) AppleWebKit/534.50.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.50.3",tablet,firefox,macos,1440x900,en-GB,/reports,https://healthcare.gov,,,,,625,75,1275,54,488,8,,,,,,,,,
2025-03-31T23:50:53.652361,user_0f5461af,sess-bd6b12cd,create_referral,28.45.215.188,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6289-10-28 04:15:03.202576 Firefox/6.0,mobile,chrome,android,375x812,fr-FR,/notifications,https://autorka.io,,,,,946,65,353,68,1010,0,,,ref-37879aed,employment,County Health Services,,,,
2025-03-31T23:52:19.415778,user_b33856d4,sess-390e9b15,view_referral,22.178.119.238,Opera/9.61.(X11; Linux i686; ms-MY) Presto/2.9.185 Version/11.00,mobile,firefox,linux,1920x1080,es-ES,/reports,https://communityresources.org,,,,,2673,67,702,83,1188,12,,,ref-8cc58452,food,Community Housing Alliance,,,,
2025-03-31T23:55:53.665477,user_b895f586,sess-ae7acd82,update_profile,1.179.27.244,Opera/9.98.(X11; Linux i686; ga-IE) Presto/2.9.170 Version/10.00,desktop,chrome,linux,1920x1080,fr-FR,/notifications,https://communityresources.org,,,,,3383,368,1374,28,623,20,,,,,,,,,
2025-03-31T23:56:19.368821,user_5373135f,sess-9a80f074,view_referral,46.20.33.27,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/12.4l7284.0 Mobile/71J906 Safari/534.1",desktop,chrome,windows,375x812,fr-FR,/search,https://communityresources.org,,,,,4431,356,244,23,757,16,,,ref-9fc34c90,legal,Veterans Support Network,,,,
2025-03-31T23:56:20.940825,user_56011e8e,sess-61340332,update_profile,187.245.87.62,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/31.0.880.0 Safari/531.2",desktop,chrome,linux,1920x1080,fr-FR,/search,https://communityresources.org,,,,,4876,91,1798,94,1002,8,,,,,,,,,
2025-03-31T23:59:21.395067,user_3b08a99d,sess-f9b64ada,send_message,173.240.233.153,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.1),tablet,safari,android,1440x900,es-ES,/dashboard,,,,,,2668,194,1133,23,35,20,,,,,,,,,
2025-03-31T23:59:40.599217,user_cbbb2470,sess-d870e570,search,206.33.176.26,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; da-DK) AppleWebKit/534.26.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.26.1",tablet,safari,ios,1440x900,es-ES,/reports,https://healthcare.gov,,,,,3823,17,1798,26,1081,15,,,,,,transportation help,28.0,5mi,['food']
2025-04-01T00:00:21.701357,user_a04ea79a,sess-4697fb3a,search,60.219.122.89,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; gd-GB) AppleWebKit/531.33.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.33.4",tablet,edge,android,1366x768,en-GB,/search,https://healthcare.gov,,,,,3996,164,206,12,916,19,,,,,,food assistance,38.0,10mi,"['medical', 'housing']"
2025-04-01T00:00:45.528885,user_58abb34d,sess-4da59f03,decline_referral,82.226.73.182,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.0),tablet,safari,ios,1366x768,en-US,/search,,,,,,4837,450,1863,30,383,14,,,ref-fed770fa,food,Metro Food Bank,,,,
2025-04-01T00:01:22.988029,user_64696797,sess-7e60ddfc,create_profile,65.61.221.93,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.1),mobile,edge,linux,1366x768,en-GB,/profile,https://healthcare.gov,,,,,3606,70,1825,25,927,1,,,,,,,,,
2025-04-01T00:03:37.883493,user_cbe705e3,sess-34077c59,update_profile,69.234.200.28,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/15.0.809.0 Mobile/82G344 Safari/531.0",mobile,safari,windows,1440x900,fr-FR,/reports,https://google.com,,,,,1434,258,485,36,237,13,,,,,,,,,
2025-04-01T00:04:30.722298,user_99685f6c,sess-60bb1188,login,144.116.115.132,Mozilla/5.0 (Windows NT 11.0; li-NL; rv:1.9.1.20) Gecko/4163-01-27 14:18:40.692291 Firefox/3.8,mobile,edge,ios,1440x900,es-ES,/profile,https://healthcare.gov,,,,,1575,190,776,79,59,0,2fa,True,,,,,,,
2025-04-01T00:04:42.181071,user_ca94ef53,sess-e109789c,create_referral,104.234.237.15,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/17.2h4720.0 Mobile/62E315 Safari/535.1",tablet,safari,linux,375x812,fr-FR,/admin,,,,,,3387,206,571,14,22,15,,,ref-63780c42,food,Community Housing Alliance,,,,
2025-04-01T00:07:10.719003,user_7534824f,sess-ec44c9a7,update_profile,4.209.231.2,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.1),mobile,edge,android,1440x900,en-US,/dashboard,https://communityresources.org,,,,,1861,284,1505,55,812,15,,,,,,,,,
2025-04-01T00:09:34.829743,user_a91a0f94,sess-b4cad9a0,search,49.210.180.15,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0),tablet,chrome,macos,1920x1080,en-GB,/search,https://communityresources.org,,,,,2979,309,559,42,1086,2,,,,,,mental health services,6.0,50mi,"['food', 'housing']"
